FIPS	State	County	Variable	median_household_income
47117	Tennessee	Marshall	median_household_income	40214
47119	Tennessee	Maury	median_household_income	42569
47121	Tennessee	Meigs	median_household_income	37129
47123	Tennessee	Monroe	median_household_income	32720
47125	Tennessee	Montgomery	median_household_income	47684
47127	Tennessee	Moore	median_household_income	48229
47129	Tennessee	Morgan	median_household_income	35266
47131	Tennessee	Obion	median_household_income	38429
47133	Tennessee	Overton	median_household_income	32308
47135	Tennessee	Perry	median_household_income	31505
47137	Tennessee	Pickett	median_household_income	31518
47139	Tennessee	Polk	median_household_income	35628
47141	Tennessee	Putnam	median_household_income	35053
47143	Tennessee	Rhea	median_household_income	34920
47145	Tennessee	Roane	median_household_income	42542
47147	Tennessee	Robertson	median_household_income	48179
47149	Tennessee	Rutherford	median_household_income	52586
47151	Tennessee	Scott	median_household_income	29882
47153	Tennessee	Sequatchie	median_household_income	38008
47155	Tennessee	Sevier	median_household_income	40353
47157	Tennessee	Shelby	median_household_income	44051
47159	Tennessee	Smith	median_household_income	42182
47161	Tennessee	Stewart	median_household_income	40508
47163	Tennessee	Sullivan	median_household_income	39564
47165	Tennessee	Sumner	median_household_income	52704
47167	Tennessee	Tipton	median_household_income	50401
47169	Tennessee	Trousdale	median_household_income	38541
47171	Tennessee	Unicoi	median_household_income	33522
47173	Tennessee	Union	median_household_income	35740
47175	Tennessee	Van Buren	median_household_income	32896
47177	Tennessee	Warren	median_household_income	32823
47179	Tennessee	Washington	median_household_income	41358
47181	Tennessee	Wayne	median_household_income	29883
47183	Tennessee	Weakley	median_household_income	34457
47185	Tennessee	White	median_household_income	33094
47187	Tennessee	Williamson	median_household_income	90207
47189	Tennessee	Wilson	median_household_income	59769
48001	Texas	Anderson	median_household_income	38558
48003	Texas	Andrews	median_household_income	52865
48005	Texas	Angelina	median_household_income	39169
48007	Texas	Aransas	median_household_income	38887
48009	Texas	Archer	median_household_income	52318
48011	Texas	Armstrong	median_household_income	49501
48013	Texas	Atascosa	median_household_income	41236
48015	Texas	Austin	median_household_income	48209
48017	Texas	Bailey	median_household_income	35816
48019	Texas	Bandera	median_household_income	46652
48021	Texas	Bastrop	median_household_income	51947
48023	Texas	Baylor	median_household_income	32208
48025	Texas	Bee	median_household_income	36048
48027	Texas	Bell	median_household_income	45797
48029	Texas	Bexar	median_household_income	46589
48031	Texas	Blanco	median_household_income	54000
48033	Texas	Borden	median_household_income	51426
48035	Texas	Bosque	median_household_income	41361
48037	Texas	Bowie	median_household_income	43364
48039	Texas	Brazoria	median_household_income	62180
48041	Texas	Brazos	median_household_income	37623
48043	Texas	Brewster	median_household_income	43896
48045	Texas	Briscoe	median_household_income	38372
48047	Texas	Brooks	median_household_income	24567
48049	Texas	Brown	median_household_income	38466
48051	Texas	Burleson	median_household_income	42025
48053	Texas	Burnet	median_household_income	44636
48055	Texas	Caldwell	median_household_income	40721
48057	Texas	Calhoun	median_household_income	43339
48059	Texas	Callahan	median_household_income	43074
48061	Texas	Cameron	median_household_income	31902
48063	Texas	Camp	median_household_income	36393
48065	Texas	Carson	median_household_income	55250
48067	Texas	Cass	median_household_income	36061
48069	Texas	Castro	median_household_income	38175
48071	Texas	Chambers	median_household_income	69378
48073	Texas	Cherokee	median_household_income	35119
48075	Texas	Childress	median_household_income	33780
48077	Texas	Clay	median_household_income	48358
48079	Texas	Cochran	median_household_income	38276
48081	Texas	Coke	median_household_income	37441
48083	Texas	Coleman	median_household_income	31865
48085	Texas	Collin	median_household_income	82765
48087	Texas	Collingsworth	median_household_income	34634
48089	Texas	Colorado	median_household_income	42451
48091	Texas	Comal	median_household_income	59754
48093	Texas	Comanche	median_household_income	35296
48095	Texas	Concho	median_household_income	35514
48097	Texas	Cooke	median_household_income	49127
48099	Texas	Coryell	median_household_income	47864
48101	Texas	Cottle	median_household_income	32656
48103	Texas	Crane	median_household_income	49831
48105	Texas	Crockett	median_household_income	44331
48107	Texas	Crosby	median_household_income	32661
48109	Texas	Culberson	median_household_income	31186
48111	Texas	Dallam	median_household_income	43454
48113	Texas	Dallas	median_household_income	47335
48115	Texas	Dawson	median_household_income	37492
48117	Texas	Deaf Smith	median_household_income	36073
48119	Texas	Delta	median_household_income	34968
48121	Texas	Denton	median_household_income	70243
48123	Texas	DeWitt	median_household_income	38620
48125	Texas	Dickens	median_household_income	32925
48127	Texas	Dimmit	median_household_income	30503
48129	Texas	Donley	median_household_income	34606
48131	Texas	Duval	median_household_income	31294
48133	Texas	Eastland	median_household_income	36761
48135	Texas	Ector	median_household_income	47930
48137	Texas	Edwards	median_household_income	33102
48139	Texas	Ellis	median_household_income	60931
48141	Texas	El Paso	median_household_income	39116
48143	Texas	Erath	median_household_income	38860
48145	Texas	Falls	median_household_income	33125
48147	Texas	Fannin	median_household_income	39985
48149	Texas	Fayette	median_household_income	44862
48151	Texas	Fisher	median_household_income	38717
48153	Texas	Floyd	median_household_income	35399
48155	Texas	Foard	median_household_income	30488
48157	Texas	Fort Bend	median_household_income	82147
48159	Texas	Franklin	median_household_income	40936
48161	Texas	Freestone	median_household_income	44564
48163	Texas	Frio	median_household_income	31996
48165	Texas	Gaines	median_household_income	43703
48167	Texas	Galveston	median_household_income	58106
48169	Texas	Garza	median_household_income	39004
48171	Texas	Gillespie	median_household_income	51981
48173	Texas	Glasscock	median_household_income	59309
48175	Texas	Goliad	median_household_income	43737
48177	Texas	Gonzales	median_household_income	36408
48179	Texas	Gray	median_household_income	41488
48181	Texas	Grayson	median_household_income	44080
48183	Texas	Gregg	median_household_income	43356
48185	Texas	Grimes	median_household_income	41981
48187	Texas	Guadalupe	median_household_income	57576
48189	Texas	Hale	median_household_income	36142
48191	Texas	Hall	median_household_income	30376
48193	Texas	Hamilton	median_household_income	37936
48195	Texas	Hansford	median_household_income	50505
48197	Texas	Hardeman	median_household_income	34294
48199	Texas	Hardin	median_household_income	52514
48201	Texas	Harris	median_household_income	50924
48203	Texas	Harrison	median_household_income	44427
48205	Texas	Hartley	median_household_income	60548
48207	Texas	Haskell	median_household_income	32493
48209	Texas	Hays	median_household_income	56557
48211	Texas	Hemphill	median_household_income	58502
48213	Texas	Henderson	median_household_income	38191
48215	Texas	Hidalgo	median_household_income	31021
48217	Texas	Hill	median_household_income	39184
48219	Texas	Hockley	median_household_income	42710
48221	Texas	Hood	median_household_income	48622
48223	Texas	Hopkins	median_household_income	40441
48225	Texas	Houston	median_household_income	31892
48227	Texas	Howard	median_household_income	41125
48229	Texas	Hudspeth	median_household_income	28624
48231	Texas	Hunt	median_household_income	47394
48233	Texas	Hutchinson	median_household_income	49038
48235	Texas	Irion	median_household_income	54628
48237	Texas	Jack	median_household_income	45069
48239	Texas	Jackson	median_household_income	43740
48241	Texas	Jasper	median_household_income	38260
48243	Texas	Jeff Davis	median_household_income	48161
48245	Texas	Jefferson	median_household_income	41363
48247	Texas	Jim Hogg	median_household_income	32179
48249	Texas	Jim Wells	median_household_income	39120
48251	Texas	Johnson	median_household_income	54412
48253	Texas	Jones	median_household_income	35709
48255	Texas	Karnes	median_household_income	35904
48257	Texas	Kaufman	median_household_income	59986
48259	Texas	Kendall	median_household_income	71388
48261	Texas	Kenedy	median_household_income	34851
48263	Texas	Kent	median_household_income	42829
48265	Texas	Kerr	median_household_income	45621
48267	Texas	Kimble	median_household_income	35867
48269	Texas	King	median_household_income	51237
48271	Texas	Kinney	median_household_income	37917
48273	Texas	Kleberg	median_household_income	36198
48275	Texas	Knox	median_household_income	33395
48277	Texas	Lamar	median_household_income	38685
48279	Texas	Lamb	median_household_income	34524
48281	Texas	Lampasas	median_household_income	47135
48283	Texas	La Salle	median_household_income	29938
48285	Texas	Lavaca	median_household_income	44186
48287	Texas	Lee	median_household_income	44411
48289	Texas	Leon	median_household_income	43545
48291	Texas	Liberty	median_household_income	45712
48293	Texas	Limestone	median_household_income	36887
48295	Texas	Lipscomb	median_household_income	52256
48297	Texas	Live Oak	median_household_income	41601
48299	Texas	Llano	median_household_income	42282
48301	Texas	Loving	median_household_income	46204
48303	Texas	Lubbock	median_household_income	42978
48305	Texas	Lynn	median_household_income	36530
48307	Texas	McCulloch	median_household_income	35775
48309	Texas	McLennan	median_household_income	40563
48311	Texas	McMullen	median_household_income	46528
48313	Texas	Madison	median_household_income	35218
48315	Texas	Marion	median_household_income	31922
48317	Texas	Martin	median_household_income	46680
48319	Texas	Mason	median_household_income	39080
48321	Texas	Matagorda	median_household_income	40778
48323	Texas	Maverick	median_household_income	28502
48325	Texas	Medina	median_household_income	47191
48327	Texas	Menard	median_household_income	30349
48329	Texas	Midland	median_household_income	54996
48331	Texas	Milam	median_household_income	38244
48333	Texas	Mills	median_household_income	39185
48335	Texas	Mitchell	median_household_income	36724
48337	Texas	Montague	median_household_income	44768
48339	Texas	Montgomery	median_household_income	61996
48341	Texas	Moore	median_household_income	45795
48343	Texas	Morris	median_household_income	35972
48345	Texas	Motley	median_household_income	34852
48347	Texas	Nacogdoches	median_household_income	38046
48349	Texas	Navarro	median_household_income	38057
48351	Texas	Newton	median_household_income	36492
48353	Texas	Nolan	median_household_income	34920
48355	Texas	Nueces	median_household_income	43470
48357	Texas	Ochiltree	median_household_income	52866
48359	Texas	Oldham	median_household_income	46597
48361	Texas	Orange	median_household_income	44758
48363	Texas	Palo Pinto	median_household_income	34574
48365	Texas	Panola	median_household_income	45212
48367	Texas	Parker	median_household_income	63584
48369	Texas	Parmer	median_household_income	39195
48371	Texas	Pecos	median_household_income	42984
48373	Texas	Polk	median_household_income	37665
48375	Texas	Potter	median_household_income	35690
48377	Texas	Presidio	median_household_income	31297
48379	Texas	Rains	median_household_income	40595
48381	Texas	Randall	median_household_income	57402
48383	Texas	Reagan	median_household_income	47493
48385	Texas	Real	median_household_income	30499
48387	Texas	Red River	median_household_income	32615
48389	Texas	Reeves	median_household_income	32839
48391	Texas	Refugio	median_household_income	38470
48393	Texas	Roberts	median_household_income	59699
48395	Texas	Robertson	median_household_income	38073
48397	Texas	Rockwall	median_household_income	84763
48399	Texas	Runnels	median_household_income	34515
48401	Texas	Rusk	median_household_income	41840
48403	Texas	Sabine	median_household_income	34605
48405	Texas	San Augustine	median_household_income	32543
48407	Texas	San Jacinto	median_household_income	41650
48409	Texas	San Patricio	median_household_income	45965
48411	Texas	San Saba	median_household_income	35978
48413	Texas	Schleicher	median_household_income	41533
48415	Texas	Scurry	median_household_income	45907
48417	Texas	Shackelford	median_household_income	42976
48419	Texas	Shelby	median_household_income	36677
48421	Texas	Sherman	median_household_income	44699
48423	Texas	Smith	median_household_income	44261
48425	Texas	Somervell	median_household_income	52134
48427	Texas	Starr	median_household_income	24537
48429	Texas	Stephens	median_household_income	37167
48431	Texas	Sterling	median_household_income	50943
48433	Texas	Stonewall	median_household_income	37513
48435	Texas	Sutton	median_household_income	53501
48437	Texas	Swisher	median_household_income	35736
48439	Texas	Tarrant	median_household_income	52882
48441	Texas	Taylor	median_household_income	40718
48443	Texas	Terrell	median_household_income	39260
48445	Texas	Terry	median_household_income	31984
48447	Texas	Throckmorton	median_household_income	39860
48449	Texas	Titus	median_household_income	38221
48451	Texas	Tom Green	median_household_income	41626
48453	Texas	Travis	median_household_income	53303
48455	Texas	Trinity	median_household_income	32745
48457	Texas	Tyler	median_household_income	36384
48459	Texas	Upshur	median_household_income	44434
48461	Texas	Upton	median_household_income	47854
48463	Texas	Uvalde	median_household_income	32749
48465	Texas	Val Verde	median_household_income	38574
48467	Texas	Van Zandt	median_household_income	41452
48469	Texas	Victoria	median_household_income	45687
48471	Texas	Walker	median_household_income	38138
48473	Texas	Waller	median_household_income	47180
48475	Texas	Ward	median_household_income	43871
48477	Texas	Washington	median_household_income	44897
48479	Texas	Webb	median_household_income	35295
48481	Texas	Wharton	median_household_income	41911
48483	Texas	Wheeler	median_household_income	45848
48485	Texas	Wichita	median_household_income	42738
48487	Texas	Wilbarger	median_household_income	35785
48489	Texas	Willacy	median_household_income	28487
48491	Texas	Williamson	median_household_income	70276
48493	Texas	Wilson	median_household_income	56873
48495	Texas	Winkler	median_household_income	47674
48497	Texas	Wise	median_household_income	55118
48499	Texas	Wood	median_household_income	39514
48501	Texas	Yoakum	median_household_income	48521
48503	Texas	Young	median_household_income	40133
48505	Texas	Zapata	median_household_income	30104
48507	Texas	Zavala	median_household_income	22982
49001	Utah	Beaver	median_household_income	44126
49003	Utah	Box Elder	median_household_income	51558
49005	Utah	Cache	median_household_income	47589
49007	Utah	Carbon	median_household_income	47585
49009	Utah	Daggett	median_household_income	48751
49011	Utah	Davis	median_household_income	68974
49013	Utah	Duchesne	median_household_income	54973
49015	Utah	Emery	median_household_income	48745
49017	Utah	Garfield	median_household_income	40762
49019	Utah	Grand	median_household_income	41410
49021	Utah	Iron	median_household_income	41094
49023	Utah	Juab	median_household_income	51762
49025	Utah	Kane	median_household_income	42515
49027	Utah	Millard	median_household_income	47316
49029	Utah	Morgan	median_household_income	74509
49031	Utah	Piute	median_household_income	34079
49033	Utah	Rich	median_household_income	50980
49035	Utah	Salt Lake	median_household_income	56166
49037	Utah	San Juan	median_household_income	37444
49039	Utah	Sanpete	median_household_income	45231
49041	Utah	Sevier	median_household_income	43190
49043	Utah	Summit	median_household_income	85221
49045	Utah	Tooele	median_household_income	61719
49047	Utah	Uintah	median_household_income	58936
49049	Utah	Utah	median_household_income	58077
49051	Utah	Wasatch	median_household_income	56379
49053	Utah	Washington	median_household_income	46001
49055	Utah	Wayne	median_household_income	39593
49057	Utah	Weber	median_household_income	52183
50001	Vermont	Addison	median_household_income	54542
50003	Vermont	Bennington	median_household_income	44701
50005	Vermont	Caledonia	median_household_income	42452
50007	Vermont	Chittenden	median_household_income	60865
50009	Vermont	Essex	median_household_income	34535
50011	Vermont	Franklin	median_household_income	53412
50013	Vermont	Grand Isle	median_household_income	56241
50015	Vermont	Lamoille	median_household_income	46549
50017	Vermont	Orange	median_household_income	50192
50019	Vermont	Orleans	median_household_income	39598
50021	Vermont	Rutland	median_household_income	46542
50023	Vermont	Washington	median_household_income	54840
50025	Vermont	Windham	median_household_income	46566
50027	Vermont	Windsor	median_household_income	49295
51001	Virginia	Accomack	median_household_income	37714
51003	Virginia	Albemarle	median_household_income	63972
51005	Virginia	Alleghany	median_household_income	45108
51007	Virginia	Amelia	median_household_income	49399
51009	Virginia	Amherst	median_household_income	44494
51011	Virginia	Appomattox	median_household_income	44097
51013	Virginia	Arlington	median_household_income	98060
51015	Virginia	Augusta	median_household_income	51036
51017	Virginia	Bath	median_household_income	42423
51019	Virginia	Bedford	median_household_income	58264
51021	Virginia	Bland	median_household_income	41654
51023	Virginia	Botetourt	median_household_income	62204
51025	Virginia	Brunswick	median_household_income	35207
51027	Virginia	Buchanan	median_household_income	32722
51029	Virginia	Buckingham	median_household_income	37440
51031	Virginia	Campbell	median_household_income	47450
51033	Virginia	Caroline	median_household_income	52496
51035	Virginia	Carroll	median_household_income	34891
51036	Virginia	Charles City	median_household_income	45960
51037	Virginia	Charlotte	median_household_income	35677
51041	Virginia	Chesterfield	median_household_income	71074
51043	Virginia	Clarke	median_household_income	74472
51045	Virginia	Craig	median_household_income	45789
51047	Virginia	Culpeper	median_household_income	58596
51049	Virginia	Cumberland	median_household_income	40080
51051	Virginia	Dickenson	median_household_income	33494
51053	Virginia	Dinwiddie	median_household_income	50152
51057	Virginia	Essex	median_household_income	42550
51059	Virginia	Fairfax	median_household_income	105409
51061	Virginia	Fauquier	median_household_income	85096
51063	Virginia	Floyd	median_household_income	39997
51065	Virginia	Fluvanna	median_household_income	62086
51067	Virginia	Franklin	median_household_income	49003
51069	Virginia	Frederick	median_household_income	64501
51071	Virginia	Giles	median_household_income	43139
51073	Virginia	Gloucester	median_household_income	58282
51075	Virginia	Goochland	median_household_income	76804
51077	Virginia	Grayson	median_household_income	31286
51079	Virginia	Greene	median_household_income	60710
51081	Virginia	Greensville	median_household_income	37861
51083	Virginia	Halifax	median_household_income	35170
51085	Virginia	Hanover	median_household_income	71714
51087	Virginia	Henrico	median_household_income	58110
51089	Virginia	Henry	median_household_income	32596
51091	Virginia	Highland	median_household_income	37286
51093	Virginia	Isle of Wight	median_household_income	60922
51095	Virginia	James City	median_household_income	73575
51097	Virginia	King and Queen	median_household_income	45087
51099	Virginia	King George	median_household_income	75935
51101	Virginia	King William	median_household_income	57779
51103	Virginia	Lancaster	median_household_income	43470
51105	Virginia	Lee	median_household_income	30341
51107	Virginia	Loudoun	median_household_income	119525
51109	Virginia	Louisa	median_household_income	53267
51111	Virginia	Lunenburg	median_household_income	34488
51113	Virginia	Madison	median_household_income	52116
51115	Virginia	Mathews	median_household_income	54113
51117	Virginia	Mecklenburg	median_household_income	36372
51119	Virginia	Middlesex	median_household_income	46171
51121	Virginia	Montgomery	median_household_income	44066
51125	Virginia	Nelson	median_household_income	46055
51127	Virginia	New Kent	median_household_income	69885
51131	Virginia	Northampton	median_household_income	35594
51133	Virginia	Northumberland	median_household_income	45908
51135	Virginia	Nottoway	median_household_income	36712
51137	Virginia	Orange	median_household_income	56967
51139	Virginia	Page	median_household_income	40118
51141	Virginia	Patrick	median_household_income	34486
51143	Virginia	Pittsylvania	median_household_income	40664
51145	Virginia	Powhatan	median_household_income	71507
51147	Virginia	Prince Edward	median_household_income	36503
51149	Virginia	Prince George	median_household_income	56374
51153	Virginia	Prince William	median_household_income	93101
51155	Virginia	Pulaski	median_household_income	39054
51157	Virginia	Rappahannock	median_household_income	59277
51159	Virginia	Richmond	median_household_income	39624
51161	Virginia	Roanoke	median_household_income	60382
51163	Virginia	Rockbridge	median_household_income	42567
51165	Virginia	Rockingham	median_household_income	51826
51167	Virginia	Russell	median_household_income	30562
51169	Virginia	Scott	median_household_income	35342
51171	Virginia	Shenandoah	median_household_income	47669
51173	Virginia	Smyth	median_household_income	34916
51175	Virginia	Southampton	median_household_income	43374
51177	Virginia	Spotsylvania	median_household_income	75627
51179	Virginia	Stafford	median_household_income	90748
51181	Virginia	Surry	median_household_income	46486
51183	Virginia	Sussex	median_household_income	37329
51185	Virginia	Tazewell	median_household_income	36521
51187	Virginia	Warren	median_household_income	56450
51191	Virginia	Washington	median_household_income	40513
51193	Virginia	Westmoreland	median_household_income	43175
51195	Virginia	Wise	median_household_income	36286
51197	Virginia	Wythe	median_household_income	39879
51199	Virginia	York	median_household_income	80178
51510	Virginia	Alexandria City	median_household_income	82070
51515	Virginia	Bedford City	median_household_income	36552
51520	Virginia	Bristol City	median_household_income	29612
51530	Virginia	Buena Vista City	median_household_income	32855
51540	Virginia	Charlottesville City	median_household_income	41826
51550	Virginia	Chesapeake City	median_household_income	65699
51570	Virginia	Colonial Heights City	median_household_income	48299
51580	Virginia	Covington City	median_household_income	35921
51590	Virginia	Danville City	median_household_income	31545
51595	Virginia	Emporia City	median_household_income	32801
51600	Virginia	Fairfax City	median_household_income	87307
51610	Virginia	Falls Church City	median_household_income	117481
51620	Virginia	Franklin City	median_household_income	30725
51630	Virginia	Fredericksburg City	median_household_income	50522
51640	Virginia	Galax City	median_household_income	31740
51650	Virginia	Hampton City	median_household_income	48656
51660	Virginia	Harrisonburg City	median_household_income	36370
51670	Virginia	Hopewell City	median_household_income	36792
51678	Virginia	Lexington City	median_household_income	40105
51680	Virginia	Lynchburg City	median_household_income	36657
51683	Virginia	Manassas City	median_household_income	65590
51685	Virginia	Manassas Park City	median_household_income	71976
51690	Virginia	Martinsville City	median_household_income	30227
51700	Virginia	Newport News City	median_household_income	47969
51710	Virginia	Norfolk City	median_household_income	42201
51720	Virginia	Norton City	median_household_income	32624
51730	Virginia	Petersburg City	median_household_income	32615
51735	Virginia	Poquoson City	median_household_income	81040
51740	Virginia	Portsmouth City	median_household_income	41910
51750	Virginia	Radford City	median_household_income	33848
51760	Virginia	Richmond City	median_household_income	38368
51770	Virginia	Roanoke City	median_household_income	38482
51775	Virginia	Salem City	median_household_income	44499
51790	Virginia	Staunton City	median_household_income	41006
51800	Virginia	Suffolk City	median_household_income	61335
51810	Virginia	Virginia Beach City	median_household_income	64107
51820	Virginia	Waynesboro City	median_household_income	40342
51830	Virginia	Williamsburg City	median_household_income	46358
51840	Virginia	Winchester City	median_household_income	42539
53001	Washington	Adams	median_household_income	40675
53003	Washington	Asotin	median_household_income	41864
53005	Washington	Benton	median_household_income	61539
53007	Washington	Chelan	median_household_income	48458
53009	Washington	Clallam	median_household_income	47903
53011	Washington	Clark	median_household_income	56750
53013	Washington	Columbia	median_household_income	42463
53015	Washington	Cowlitz	median_household_income	43611
53017	Washington	Douglas	median_household_income	47958
53019	Washington	Ferry	median_household_income	34543
53021	Washington	Franklin	median_household_income	48904
53023	Washington	Garfield	median_household_income	46302
53025	Washington	Grant	median_household_income	43149
53027	Washington	Grays Harbor	median_household_income	40886
53029	Washington	Island	median_household_income	58179
53031	Washington	Jefferson	median_household_income	47045
53033	Washington	King	median_household_income	68596
53035	Washington	Kitsap	median_household_income	60294
53037	Washington	Kittitas	median_household_income	41823
53039	Washington	Klickitat	median_household_income	43340
53041	Washington	Lewis	median_household_income	42072
53043	Washington	Lincoln	median_household_income	47602
53045	Washington	Mason	median_household_income	44331
53047	Washington	Okanogan	median_household_income	38680
53049	Washington	Pacific	median_household_income	37632
53051	Washington	Pend Oreille	median_household_income	37457
53053	Washington	Pierce	median_household_income	55215
53055	Washington	San Juan	median_household_income	52371
53057	Washington	Skagit	median_household_income	52013
53059	Washington	Skamania	median_household_income	51548
53061	Washington	Snohomish	median_household_income	63766
53063	Washington	Spokane	median_household_income	48693
53065	Washington	Stevens	median_household_income	41166
53067	Washington	Thurston	median_household_income	59694
53069	Washington	Wahkiakum	median_household_income	41286
53071	Washington	Walla Walla	median_household_income	47570
53073	Washington	Whatcom	median_household_income	51315
53075	Washington	Whitman	median_household_income	35860
53077	Washington	Yakima	median_household_income	41666
54001	West Virginia	Barbour	median_household_income	33004
54003	West Virginia	Berkeley	median_household_income	51029
54005	West Virginia	Boone	median_household_income	38357
54007	West Virginia	Braxton	median_household_income	32369
54009	West Virginia	Brooke	median_household_income	41034
54011	West Virginia	Cabell	median_household_income	36864
54013	West Virginia	Calhoun	median_household_income	28581
54015	West Virginia	Clay	median_household_income	29802
54017	West Virginia	Doddridge	median_household_income	35261
54019	West Virginia	Fayette	median_household_income	32316
54021	West Virginia	Gilmer	median_household_income	33196
54023	West Virginia	Grant	median_household_income	37953
54025	West Virginia	Greenbrier	median_household_income	35924
54027	West Virginia	Hampshire	median_household_income	36588
54029	West Virginia	Hancock	median_household_income	39110
54031	West Virginia	Hardy	median_household_income	38013
54033	West Virginia	Harrison	median_household_income	39899
54035	West Virginia	Jackson	median_household_income	41066
54037	West Virginia	Jefferson	median_household_income	59280
54039	West Virginia	Kanawha	median_household_income	40409
54041	West Virginia	Lewis	median_household_income	37270
54043	West Virginia	Lincoln	median_household_income	32517
54045	West Virginia	Logan	median_household_income	34001
54047	West Virginia	McDowell	median_household_income	23751
54049	West Virginia	Marion	median_household_income	39774
54051	West Virginia	Marshall	median_household_income	41974
54053	West Virginia	Mason	median_household_income	35132
54055	West Virginia	Mercer	median_household_income	33500
54057	West Virginia	Mineral	median_household_income	38073
54059	West Virginia	Mingo	median_household_income	31681
54061	West Virginia	Monongalia	median_household_income	43447
54063	West Virginia	Monroe	median_household_income	37066
54065	West Virginia	Morgan	median_household_income	40762
54067	West Virginia	Nicholas	median_household_income	36080
54069	West Virginia	Ohio	median_household_income	36836
54071	West Virginia	Pendleton	median_household_income	37042
54073	West Virginia	Pleasants	median_household_income	41596
54075	West Virginia	Pocahontas	median_household_income	34928
54077	West Virginia	Preston	median_household_income	40375
54079	West Virginia	Putnam	median_household_income	53964
54081	West Virginia	Raleigh	median_household_income	38156
54083	West Virginia	Randolph	median_household_income	33529
54085	West Virginia	Ritchie	median_household_income	35421
54087	West Virginia	Roane	median_household_income	28131
54089	West Virginia	Summers	median_household_income	30751
54091	West Virginia	Taylor	median_household_income	39055
54093	West Virginia	Tucker	median_household_income	35019
54095	West Virginia	Tyler	median_household_income	36952
54097	West Virginia	Upshur	median_household_income	36719
54099	West Virginia	Wayne	median_household_income	35418
54101	West Virginia	Webster	median_household_income	28697
54103	West Virginia	Wetzel	median_household_income	38457
54105	West Virginia	Wirt	median_household_income	36084
54107	West Virginia	Wood	median_household_income	38005
54109	West Virginia	Wyoming	median_household_income	32851
55001	Wisconsin	Adams	median_household_income	40339
55003	Wisconsin	Ashland	median_household_income	36683
55005	Wisconsin	Barron	median_household_income	44666
55007	Wisconsin	Bayfield	median_household_income	42558
55009	Wisconsin	Brown	median_household_income	52744
55011	Wisconsin	Buffalo	median_household_income	44425
55013	Wisconsin	Burnett	median_household_income	40295
55015	Wisconsin	Calumet	median_household_income	66543
55017	Wisconsin	Chippewa	median_household_income	50120
55019	Wisconsin	Clark	median_household_income	40056
55021	Wisconsin	Columbia	median_household_income	57457
55023	Wisconsin	Crawford	median_household_income	41181
55025	Wisconsin	Dane	median_household_income	60489
55027	Wisconsin	Dodge	median_household_income	52130
55029	Wisconsin	Door	median_household_income	46441
55031	Wisconsin	Douglas	median_household_income	45935
55033	Wisconsin	Dunn	median_household_income	45878
55035	Wisconsin	Eau Claire	median_household_income	47660
55037	Wisconsin	Florence	median_household_income	46041
55039	Wisconsin	Fond du Lac	median_household_income	53305
55041	Wisconsin	Forest	median_household_income	39282
55043	Wisconsin	Grant	median_household_income	45748
55045	Wisconsin	Green	median_household_income	53051
55047	Wisconsin	Green Lake	median_household_income	47094
55049	Wisconsin	Iowa	median_household_income	51740
55051	Wisconsin	Iron	median_household_income	38355
55053	Wisconsin	Jackson	median_household_income	41337
55055	Wisconsin	Jefferson	median_household_income	53710
55057	Wisconsin	Juneau	median_household_income	41226
55059	Wisconsin	Kenosha	median_household_income	51966
55061	Wisconsin	Kewaunee	median_household_income	54727
55063	Wisconsin	La Crosse	median_household_income	49698
55065	Wisconsin	Lafayette	median_household_income	48231
55067	Wisconsin	Langlade	median_household_income	41994
55069	Wisconsin	Lincoln	median_household_income	45927
55071	Wisconsin	Manitowoc	median_household_income	48804
55073	Wisconsin	Marathon	median_household_income	51908
55075	Wisconsin	Marinette	median_household_income	39705
55077	Wisconsin	Marquette	median_household_income	41814
55078	Wisconsin	Menominee	median_household_income	30156
55079	Wisconsin	Milwaukee	median_household_income	40780
55081	Wisconsin	Monroe	median_household_income	45841
55083	Wisconsin	Oconto	median_household_income	53280
55085	Wisconsin	Oneida	median_household_income	39418
55087	Wisconsin	Outagamie	median_household_income	56901
55089	Wisconsin	Ozaukee	median_household_income	74631
55091	Wisconsin	Pepin	median_household_income	45193
55093	Wisconsin	Pierce	median_household_income	57866
55095	Wisconsin	Polk	median_household_income	46872
55097	Wisconsin	Portage	median_household_income	50712
55099	Wisconsin	Price	median_household_income	41576
55101	Wisconsin	Racine	median_household_income	52900
55103	Wisconsin	Richland	median_household_income	43222
55105	Wisconsin	Rock	median_household_income	47857
55107	Wisconsin	Rusk	median_household_income	36810
55109	Wisconsin	St. Croix	median_household_income	64490
55111	Wisconsin	Sauk	median_household_income	48874
55113	Wisconsin	Sawyer	median_household_income	40002
55115	Wisconsin	Shawano	median_household_income	42795
55117	Wisconsin	Sheboygan	median_household_income	51541
55119	Wisconsin	Taylor	median_household_income	42460
55121	Wisconsin	Trempealeau	median_household_income	46203
55123	Wisconsin	Vernon	median_household_income	42670
55125	Wisconsin	Vilas	median_household_income	40901
55127	Wisconsin	Walworth	median_household_income	52300
55129	Wisconsin	Washburn	median_household_income	39777
55131	Wisconsin	Washington	median_household_income	67760
55133	Wisconsin	Waukesha	median_household_income	73025
55135	Wisconsin	Waupaca	median_household_income	47601
55137	Wisconsin	Waushara	median_household_income	39836
55139	Wisconsin	Winnebago	median_household_income	49279
55141	Wisconsin	Wood	median_household_income	46558
