FIPS	State	County	Variable	ypll_rate
47093	Tennessee	Knox	ypll_rate	7995
47095	Tennessee	Lake	ypll_rate	10030
47097	Tennessee	Lauderdale	ypll_rate	10265
47099	Tennessee	Lawrence	ypll_rate	9683
47101	Tennessee	Lewis	ypll_rate	9198
47103	Tennessee	Lincoln	ypll_rate	9404
47105	Tennessee	Loudon	ypll_rate	7770
47107	Tennessee	McMinn	ypll_rate	9985
47109	Tennessee	McNairy	ypll_rate	11280
47111	Tennessee	Macon	ypll_rate	12526
47113	Tennessee	Madison	ypll_rate	8294
47115	Tennessee	Marion	ypll_rate	10449
47117	Tennessee	Marshall	ypll_rate	8654
47119	Tennessee	Maury	ypll_rate	8865
47121	Tennessee	Meigs	ypll_rate	13451
47123	Tennessee	Monroe	ypll_rate	9017
47125	Tennessee	Montgomery	ypll_rate	7727
47127	Tennessee	Moore	ypll_rate	6942
47129	Tennessee	Morgan	ypll_rate	9974
47131	Tennessee	Obion	ypll_rate	9858
47133	Tennessee	Overton	ypll_rate	10338
47135	Tennessee	Perry	ypll_rate	10282
47137	Tennessee	Pickett	ypll_rate	8402
47139	Tennessee	Polk	ypll_rate	9994
47141	Tennessee	Putnam	ypll_rate	8283
47143	Tennessee	Rhea	ypll_rate	9834
47145	Tennessee	Roane	ypll_rate	10180
47147	Tennessee	Robertson	ypll_rate	8378
47149	Tennessee	Rutherford	ypll_rate	6788
47151	Tennessee	Scott	ypll_rate	10666
47153	Tennessee	Sequatchie	ypll_rate	10280
47155	Tennessee	Sevier	ypll_rate	8773
47157	Tennessee	Shelby	ypll_rate	9835
47159	Tennessee	Smith	ypll_rate	8151
47161	Tennessee	Stewart	ypll_rate	11334
47163	Tennessee	Sullivan	ypll_rate	9005
47165	Tennessee	Sumner	ypll_rate	7282
47167	Tennessee	Tipton	ypll_rate	9168
47169	Tennessee	Trousdale	ypll_rate	9444
47171	Tennessee	Unicoi	ypll_rate	9655
47173	Tennessee	Union	ypll_rate	10181
47175	Tennessee	Van Buren	ypll_rate	8426
47177	Tennessee	Warren	ypll_rate	9675
47179	Tennessee	Washington	ypll_rate	8155
47181	Tennessee	Wayne	ypll_rate	10013
47183	Tennessee	Weakley	ypll_rate	8379
47185	Tennessee	White	ypll_rate	10088
47187	Tennessee	Williamson	ypll_rate	3839
47189	Tennessee	Wilson	ypll_rate	7006
48001	Texas	Anderson	ypll_rate	10526
48003	Texas	Andrews	ypll_rate	7970
48005	Texas	Angelina	ypll_rate	8965
48007	Texas	Aransas	ypll_rate	11924
48009	Texas	Archer	ypll_rate	6693
48011	Texas	Armstrong	ypll_rate	
48013	Texas	Atascosa	ypll_rate	8194
48015	Texas	Austin	ypll_rate	7334
48017	Texas	Bailey	ypll_rate	7314
48019	Texas	Bandera	ypll_rate	6661
48021	Texas	Bastrop	ypll_rate	7097
48023	Texas	Baylor	ypll_rate	10550
48025	Texas	Bee	ypll_rate	6942
48027	Texas	Bell	ypll_rate	7326
48029	Texas	Bexar	ypll_rate	6964
48031	Texas	Blanco	ypll_rate	7960
48033	Texas	Borden	ypll_rate	
48035	Texas	Bosque	ypll_rate	7973
48037	Texas	Bowie	ypll_rate	8997
48039	Texas	Brazoria	ypll_rate	6795
48041	Texas	Brazos	ypll_rate	5753
48043	Texas	Brewster	ypll_rate	4839
48045	Texas	Briscoe	ypll_rate	
48047	Texas	Brooks	ypll_rate	11384
48049	Texas	Brown	ypll_rate	9956
48051	Texas	Burleson	ypll_rate	8409
48053	Texas	Burnet	ypll_rate	7160
48055	Texas	Caldwell	ypll_rate	6473
48057	Texas	Calhoun	ypll_rate	7598
48059	Texas	Callahan	ypll_rate	9349
48061	Texas	Cameron	ypll_rate	5908
48063	Texas	Camp	ypll_rate	10848
48065	Texas	Carson	ypll_rate	6407
48067	Texas	Cass	ypll_rate	10641
48069	Texas	Castro	ypll_rate	6002
48071	Texas	Chambers	ypll_rate	7620
48073	Texas	Cherokee	ypll_rate	9433
48075	Texas	Childress	ypll_rate	7017
48077	Texas	Clay	ypll_rate	8585
48079	Texas	Cochran	ypll_rate	12777
48081	Texas	Coke	ypll_rate	11760
48083	Texas	Coleman	ypll_rate	11181
48085	Texas	Collin	ypll_rate	4134
48087	Texas	Collingsworth	ypll_rate	9097
48089	Texas	Colorado	ypll_rate	7094
48091	Texas	Comal	ypll_rate	6074
48093	Texas	Comanche	ypll_rate	8645
48095	Texas	Concho	ypll_rate	7960
48097	Texas	Cooke	ypll_rate	9303
48099	Texas	Coryell	ypll_rate	6648
48101	Texas	Cottle	ypll_rate	
48103	Texas	Crane	ypll_rate	6423
48105	Texas	Crockett	ypll_rate	7401
48107	Texas	Crosby	ypll_rate	8003
48109	Texas	Culberson	ypll_rate	
48111	Texas	Dallam	ypll_rate	9329
48113	Texas	Dallas	ypll_rate	7187
48115	Texas	Dawson	ypll_rate	6904
48117	Texas	Deaf Smith	ypll_rate	8053
48119	Texas	Delta	ypll_rate	9248
48121	Texas	Denton	ypll_rate	4776
48123	Texas	DeWitt	ypll_rate	8701
48125	Texas	Dickens	ypll_rate	
48127	Texas	Dimmit	ypll_rate	7316
48129	Texas	Donley	ypll_rate	9323
48131	Texas	Duval	ypll_rate	8741
48133	Texas	Eastland	ypll_rate	10217
48135	Texas	Ector	ypll_rate	9159
48137	Texas	Edwards	ypll_rate	
48139	Texas	Ellis	ypll_rate	6420
48141	Texas	El Paso	ypll_rate	5821
48143	Texas	Erath	ypll_rate	5910
48145	Texas	Falls	ypll_rate	9262
48147	Texas	Fannin	ypll_rate	8668
48149	Texas	Fayette	ypll_rate	7973
48151	Texas	Fisher	ypll_rate	10784
48153	Texas	Floyd	ypll_rate	9343
48155	Texas	Foard	ypll_rate	
48157	Texas	Fort Bend	ypll_rate	4584
48159	Texas	Franklin	ypll_rate	8368
48161	Texas	Freestone	ypll_rate	8284
48163	Texas	Frio	ypll_rate	7257
48165	Texas	Gaines	ypll_rate	8088
48167	Texas	Galveston	ypll_rate	7839
48169	Texas	Garza	ypll_rate	7895
48171	Texas	Gillespie	ypll_rate	5581
48173	Texas	Glasscock	ypll_rate	
48175	Texas	Goliad	ypll_rate	3723
48177	Texas	Gonzales	ypll_rate	8830
48179	Texas	Gray	ypll_rate	11515
48181	Texas	Grayson	ypll_rate	8750
48183	Texas	Gregg	ypll_rate	9599
48185	Texas	Grimes	ypll_rate	9073
48187	Texas	Guadalupe	ypll_rate	5844
48189	Texas	Hale	ypll_rate	7207
48191	Texas	Hall	ypll_rate	9457
48193	Texas	Hamilton	ypll_rate	8778
48195	Texas	Hansford	ypll_rate	7515
48197	Texas	Hardeman	ypll_rate	4121
48199	Texas	Hardin	ypll_rate	8478
48201	Texas	Harris	ypll_rate	6995
48203	Texas	Harrison	ypll_rate	8716
48205	Texas	Hartley	ypll_rate	
48207	Texas	Haskell	ypll_rate	8218
48209	Texas	Hays	ypll_rate	5208
48211	Texas	Hemphill	ypll_rate	
48213	Texas	Henderson	ypll_rate	10232
48215	Texas	Hidalgo	ypll_rate	5745
48217	Texas	Hill	ypll_rate	9409
48219	Texas	Hockley	ypll_rate	7338
48221	Texas	Hood	ypll_rate	6623
48223	Texas	Hopkins	ypll_rate	9226
48225	Texas	Houston	ypll_rate	9348
48227	Texas	Howard	ypll_rate	9516
48229	Texas	Hudspeth	ypll_rate	
48231	Texas	Hunt	ypll_rate	9045
48233	Texas	Hutchinson	ypll_rate	11253
48235	Texas	Irion	ypll_rate	
48237	Texas	Jack	ypll_rate	10963
48239	Texas	Jackson	ypll_rate	8981
48241	Texas	Jasper	ypll_rate	9998
48243	Texas	Jeff Davis	ypll_rate	
48245	Texas	Jefferson	ypll_rate	9440
48247	Texas	Jim Hogg	ypll_rate	7908
48249	Texas	Jim Wells	ypll_rate	8743
48251	Texas	Johnson	ypll_rate	7907
48253	Texas	Jones	ypll_rate	8442
48255	Texas	Karnes	ypll_rate	7224
48257	Texas	Kaufman	ypll_rate	7605
48259	Texas	Kendall	ypll_rate	5325
48261	Texas	Kenedy	ypll_rate	
48263	Texas	Kent	ypll_rate	
48265	Texas	Kerr	ypll_rate	7880
48267	Texas	Kimble	ypll_rate	12280
48269	Texas	King	ypll_rate	
48271	Texas	Kinney	ypll_rate	6039
48273	Texas	Kleberg	ypll_rate	6664
48275	Texas	Knox	ypll_rate	5193
48277	Texas	Lamar	ypll_rate	9175
48279	Texas	Lamb	ypll_rate	9632
48281	Texas	Lampasas	ypll_rate	7270
48283	Texas	La Salle	ypll_rate	7369
48285	Texas	Lavaca	ypll_rate	6018
48287	Texas	Lee	ypll_rate	6684
48289	Texas	Leon	ypll_rate	9930
48291	Texas	Liberty	ypll_rate	9967
48293	Texas	Limestone	ypll_rate	10786
48295	Texas	Lipscomb	ypll_rate	8372
48297	Texas	Live Oak	ypll_rate	7727
48299	Texas	Llano	ypll_rate	8867
48301	Texas	Loving	ypll_rate	
48303	Texas	Lubbock	ypll_rate	8190
48305	Texas	Lynn	ypll_rate	9616
48307	Texas	McCulloch	ypll_rate	9758
48309	Texas	McLennan	ypll_rate	7883
48311	Texas	McMullen	ypll_rate	
48313	Texas	Madison	ypll_rate	7723
48315	Texas	Marion	ypll_rate	10585
48317	Texas	Martin	ypll_rate	10987
48319	Texas	Mason	ypll_rate	7345
48321	Texas	Matagorda	ypll_rate	7544
48323	Texas	Maverick	ypll_rate	5762
48325	Texas	Medina	ypll_rate	7272
48327	Texas	Menard	ypll_rate	11232
48329	Texas	Midland	ypll_rate	7115
48331	Texas	Milam	ypll_rate	8199
48333	Texas	Mills	ypll_rate	9542
48335	Texas	Mitchell	ypll_rate	8524
48337	Texas	Montague	ypll_rate	11031
48339	Texas	Montgomery	ypll_rate	6483
48341	Texas	Moore	ypll_rate	6926
48343	Texas	Morris	ypll_rate	10962
48345	Texas	Motley	ypll_rate	
48347	Texas	Nacogdoches	ypll_rate	8860
48349	Texas	Navarro	ypll_rate	8354
48351	Texas	Newton	ypll_rate	11444
48353	Texas	Nolan	ypll_rate	10132
48355	Texas	Nueces	ypll_rate	7504
48357	Texas	Ochiltree	ypll_rate	7154
48359	Texas	Oldham	ypll_rate	
48361	Texas	Orange	ypll_rate	10820
48363	Texas	Palo Pinto	ypll_rate	9941
48365	Texas	Panola	ypll_rate	8956
48367	Texas	Parker	ypll_rate	7163
48369	Texas	Parmer	ypll_rate	5162
48371	Texas	Pecos	ypll_rate	6559
48373	Texas	Polk	ypll_rate	13503
48375	Texas	Potter	ypll_rate	10050
48377	Texas	Presidio	ypll_rate	3136
48379	Texas	Rains	ypll_rate	7715
48381	Texas	Randall	ypll_rate	6700
48383	Texas	Reagan	ypll_rate	10534
48385	Texas	Real	ypll_rate	8574
48387	Texas	Red River	ypll_rate	11560
48389	Texas	Reeves	ypll_rate	8560
48391	Texas	Refugio	ypll_rate	8698
48393	Texas	Roberts	ypll_rate	
48395	Texas	Robertson	ypll_rate	10389
48397	Texas	Rockwall	ypll_rate	4659
48399	Texas	Runnels	ypll_rate	8134
48401	Texas	Rusk	ypll_rate	9205
48403	Texas	Sabine	ypll_rate	11789
48405	Texas	San Augustine	ypll_rate	15445
48407	Texas	San Jacinto	ypll_rate	9893
48409	Texas	San Patricio	ypll_rate	7760
48411	Texas	San Saba	ypll_rate	6914
48413	Texas	Schleicher	ypll_rate	
48415	Texas	Scurry	ypll_rate	7865
48417	Texas	Shackelford	ypll_rate	5427
48419	Texas	Shelby	ypll_rate	12643
48421	Texas	Sherman	ypll_rate	
48423	Texas	Smith	ypll_rate	7664
48425	Texas	Somervell	ypll_rate	9476
48427	Texas	Starr	ypll_rate	6592
48429	Texas	Stephens	ypll_rate	9797
48431	Texas	Sterling	ypll_rate	
48433	Texas	Stonewall	ypll_rate	
48435	Texas	Sutton	ypll_rate	5517
48437	Texas	Swisher	ypll_rate	6540
48439	Texas	Tarrant	ypll_rate	6735
48441	Texas	Taylor	ypll_rate	8870
48443	Texas	Terrell	ypll_rate	
48445	Texas	Terry	ypll_rate	8488
48447	Texas	Throckmorton	ypll_rate	
48449	Texas	Titus	ypll_rate	7758
48451	Texas	Tom Green	ypll_rate	8003
48453	Texas	Travis	ypll_rate	5392
48455	Texas	Trinity	ypll_rate	8977
48457	Texas	Tyler	ypll_rate	9380
48459	Texas	Upshur	ypll_rate	10284
48461	Texas	Upton	ypll_rate	7746
48463	Texas	Uvalde	ypll_rate	6386
48465	Texas	Val Verde	ypll_rate	6327
48467	Texas	Van Zandt	ypll_rate	9806
48469	Texas	Victoria	ypll_rate	7379
48471	Texas	Walker	ypll_rate	7663
48473	Texas	Waller	ypll_rate	7561
48475	Texas	Ward	ypll_rate	9549
48477	Texas	Washington	ypll_rate	6496
48479	Texas	Webb	ypll_rate	6322
48481	Texas	Wharton	ypll_rate	7969
48483	Texas	Wheeler	ypll_rate	8344
48485	Texas	Wichita	ypll_rate	9438
48487	Texas	Wilbarger	ypll_rate	9553
48489	Texas	Willacy	ypll_rate	5817
48491	Texas	Williamson	ypll_rate	4462
48493	Texas	Wilson	ypll_rate	7134
48495	Texas	Winkler	ypll_rate	9946
48497	Texas	Wise	ypll_rate	7486
48499	Texas	Wood	ypll_rate	9651
48501	Texas	Yoakum	ypll_rate	7356
48503	Texas	Young	ypll_rate	10723
48505	Texas	Zapata	ypll_rate	7267
48507	Texas	Zavala	ypll_rate	7854
49001	Utah	Beaver	ypll_rate	7991
49003	Utah	Box Elder	ypll_rate	5931
49005	Utah	Cache	ypll_rate	4114
49007	Utah	Carbon	ypll_rate	8924
49009	Utah	Daggett	ypll_rate	
49011	Utah	Davis	ypll_rate	5264
49013	Utah	Duchesne	ypll_rate	8969
49015	Utah	Emery	ypll_rate	7346
49017	Utah	Garfield	ypll_rate	5137
49019	Utah	Grand	ypll_rate	8796
49021	Utah	Iron	ypll_rate	6809
49023	Utah	Juab	ypll_rate	9359
49025	Utah	Kane	ypll_rate	6502
49027	Utah	Millard	ypll_rate	5780
49029	Utah	Morgan	ypll_rate	3682
49031	Utah	Piute	ypll_rate	
49033	Utah	Rich	ypll_rate	
49035	Utah	Salt Lake	ypll_rate	6179
49037	Utah	San Juan	ypll_rate	7193
49039	Utah	Sanpete	ypll_rate	6697
49041	Utah	Sevier	ypll_rate	8059
49043	Utah	Summit	ypll_rate	4641
49045	Utah	Tooele	ypll_rate	6616
49047	Utah	Uintah	ypll_rate	8412
49049	Utah	Utah	ypll_rate	4855
49051	Utah	Wasatch	ypll_rate	4759
49053	Utah	Washington	ypll_rate	6121
49055	Utah	Wayne	ypll_rate	
49057	Utah	Weber	ypll_rate	6490
50001	Vermont	Addison	ypll_rate	5113
50003	Vermont	Bennington	ypll_rate	6380
50005	Vermont	Caledonia	ypll_rate	5450
50007	Vermont	Chittenden	ypll_rate	4118
50009	Vermont	Essex	ypll_rate	8589
50011	Vermont	Franklin	ypll_rate	5302
50013	Vermont	Grand Isle	ypll_rate	5660
50015	Vermont	Lamoille	ypll_rate	6119
50017	Vermont	Orange	ypll_rate	5828
50019	Vermont	Orleans	ypll_rate	6849
50021	Vermont	Rutland	ypll_rate	5931
50023	Vermont	Washington	ypll_rate	5531
50025	Vermont	Windham	ypll_rate	6177
50027	Vermont	Windsor	ypll_rate	5594
51001	Virginia	Accomack	ypll_rate	9240
51003	Virginia	Albemarle	ypll_rate	4206
51005	Virginia	Alleghany	ypll_rate	8481
51007	Virginia	Amelia	ypll_rate	7026
51009	Virginia	Amherst	ypll_rate	8407
51011	Virginia	Appomattox	ypll_rate	7756
51013	Virginia	Arlington	ypll_rate	3842
51015	Virginia	Augusta	ypll_rate	6151
51017	Virginia	Bath	ypll_rate	5758
51019	Virginia	Bedford	ypll_rate	6760
51021	Virginia	Bland	ypll_rate	8874
51023	Virginia	Botetourt	ypll_rate	6060
51025	Virginia	Brunswick	ypll_rate	9641
51027	Virginia	Buchanan	ypll_rate	13001
51029	Virginia	Buckingham	ypll_rate	7037
51031	Virginia	Campbell	ypll_rate	6972
51033	Virginia	Caroline	ypll_rate	7221
51035	Virginia	Carroll	ypll_rate	8152
51036	Virginia	Charles City	ypll_rate	10364
51037	Virginia	Charlotte	ypll_rate	9073
51041	Virginia	Chesterfield	ypll_rate	5478
51043	Virginia	Clarke	ypll_rate	5862
51045	Virginia	Craig	ypll_rate	7546
51047	Virginia	Culpeper	ypll_rate	6480
51049	Virginia	Cumberland	ypll_rate	7801
51051	Virginia	Dickenson	ypll_rate	11685
51053	Virginia	Dinwiddie	ypll_rate	8594
51057	Virginia	Essex	ypll_rate	8368
51059	Virginia	Fairfax	ypll_rate	3617
51061	Virginia	Fauquier	ypll_rate	6577
51063	Virginia	Floyd	ypll_rate	7640
51065	Virginia	Fluvanna	ypll_rate	5619
51067	Virginia	Franklin	ypll_rate	7817
51069	Virginia	Frederick	ypll_rate	6047
51071	Virginia	Giles	ypll_rate	8529
51073	Virginia	Gloucester	ypll_rate	7485
51075	Virginia	Goochland	ypll_rate	6013
51077	Virginia	Grayson	ypll_rate	8387
51079	Virginia	Greene	ypll_rate	5689
51081	Virginia	Greensville	ypll_rate	8227
51083	Virginia	Halifax	ypll_rate	9577
51085	Virginia	Hanover	ypll_rate	5208
51087	Virginia	Henrico	ypll_rate	6129
51089	Virginia	Henry	ypll_rate	10581
51091	Virginia	Highland	ypll_rate	
51093	Virginia	Isle of Wight	ypll_rate	6296
51095	Virginia	James City	ypll_rate	4819
51097	Virginia	King and Queen	ypll_rate	7484
51099	Virginia	King George	ypll_rate	6260
51101	Virginia	King William	ypll_rate	7441
51103	Virginia	Lancaster	ypll_rate	6649
51105	Virginia	Lee	ypll_rate	9429
51107	Virginia	Loudoun	ypll_rate	3290
51109	Virginia	Louisa	ypll_rate	7560
51111	Virginia	Lunenburg	ypll_rate	8754
51113	Virginia	Madison	ypll_rate	6523
51115	Virginia	Mathews	ypll_rate	5957
51117	Virginia	Mecklenburg	ypll_rate	9415
51119	Virginia	Middlesex	ypll_rate	7012
51121	Virginia	Montgomery	ypll_rate	5589
51125	Virginia	Nelson	ypll_rate	7907
51127	Virginia	New Kent	ypll_rate	6840
51131	Virginia	Northampton	ypll_rate	8292
51133	Virginia	Northumberland	ypll_rate	7352
51135	Virginia	Nottoway	ypll_rate	7758
51137	Virginia	Orange	ypll_rate	7230
51139	Virginia	Page	ypll_rate	7597
51141	Virginia	Patrick	ypll_rate	8303
51143	Virginia	Pittsylvania	ypll_rate	8434
51145	Virginia	Powhatan	ypll_rate	5708
51147	Virginia	Prince Edward	ypll_rate	7670
51149	Virginia	Prince George	ypll_rate	5672
51153	Virginia	Prince William	ypll_rate	4881
51155	Virginia	Pulaski	ypll_rate	9635
51157	Virginia	Rappahannock	ypll_rate	6741
51159	Virginia	Richmond	ypll_rate	7603
51161	Virginia	Roanoke	ypll_rate	5930
51163	Virginia	Rockbridge	ypll_rate	6475
51165	Virginia	Rockingham	ypll_rate	5354
51167	Virginia	Russell	ypll_rate	10501
51169	Virginia	Scott	ypll_rate	10984
51171	Virginia	Shenandoah	ypll_rate	6218
51173	Virginia	Smyth	ypll_rate	9523
51175	Virginia	Southampton	ypll_rate	10266
51177	Virginia	Spotsylvania	ypll_rate	6385
51179	Virginia	Stafford	ypll_rate	5315
51181	Virginia	Surry	ypll_rate	7071
51183	Virginia	Sussex	ypll_rate	10691
51185	Virginia	Tazewell	ypll_rate	13169
51187	Virginia	Warren	ypll_rate	7634
51191	Virginia	Washington	ypll_rate	8424
51193	Virginia	Westmoreland	ypll_rate	9224
51195	Virginia	Wise	ypll_rate	9440
51197	Virginia	Wythe	ypll_rate	8616
51199	Virginia	York	ypll_rate	4399
51510	Virginia	Alexandria City	ypll_rate	5139
51515	Virginia	Bedford City	ypll_rate	8890
51520	Virginia	Bristol City	ypll_rate	8353
51530	Virginia	Buena Vista City	ypll_rate	8893
51540	Virginia	Charlottesville City	ypll_rate	7560
51550	Virginia	Chesapeake City	ypll_rate	6534
51570	Virginia	Colonial Heights City	ypll_rate	7288
51580	Virginia	Covington City	ypll_rate	9111
51590	Virginia	Danville City	ypll_rate	11189
51595	Virginia	Emporia City	ypll_rate	11749
51600	Virginia	Fairfax City	ypll_rate	8652
51610	Virginia	Falls Church City	ypll_rate	5628
51620	Virginia	Franklin City	ypll_rate	11253
51630	Virginia	Fredericksburg City	ypll_rate	8500
51640	Virginia	Galax City	ypll_rate	9128
51650	Virginia	Hampton City	ypll_rate	8068
51660	Virginia	Harrisonburg City	ypll_rate	6339
51670	Virginia	Hopewell City	ypll_rate	10558
51678	Virginia	Lexington City	ypll_rate	6362
51680	Virginia	Lynchburg City	ypll_rate	6875
51683	Virginia	Manassas City	ypll_rate	5509
51685	Virginia	Manassas Park City	ypll_rate	4760
51690	Virginia	Martinsville City	ypll_rate	12154
51700	Virginia	Newport News City	ypll_rate	8005
51710	Virginia	Norfolk City	ypll_rate	9491
51720	Virginia	Norton City	ypll_rate	9181
51730	Virginia	Petersburg City	ypll_rate	14478
51735	Virginia	Poquoson City	ypll_rate	5196
51740	Virginia	Portsmouth City	ypll_rate	10102
51750	Virginia	Radford City	ypll_rate	7554
51760	Virginia	Richmond City	ypll_rate	10902
51770	Virginia	Roanoke City	ypll_rate	10179
51775	Virginia	Salem City	ypll_rate	7975
51790	Virginia	Staunton City	ypll_rate	7624
51800	Virginia	Suffolk City	ypll_rate	7269
51810	Virginia	Virginia Beach City	ypll_rate	5718
51820	Virginia	Waynesboro City	ypll_rate	8185
51830	Virginia	Williamsburg City	ypll_rate	8306
51840	Virginia	Winchester City	ypll_rate	8474
53001	Washington	Adams	ypll_rate	7210
53003	Washington	Asotin	ypll_rate	6214
53005	Washington	Benton	ypll_rate	5500
53007	Washington	Chelan	ypll_rate	5029
53009	Washington	Clallam	ypll_rate	7934
53011	Washington	Clark	ypll_rate	5520
53013	Washington	Columbia	ypll_rate	6880
53015	Washington	Cowlitz	ypll_rate	7426
53017	Washington	Douglas	ypll_rate	5628
53019	Washington	Ferry	ypll_rate	10148
53021	Washington	Franklin	ypll_rate	5680
53023	Washington	Garfield	ypll_rate	
53025	Washington	Grant	ypll_rate	6637
53027	Washington	Grays Harbor	ypll_rate	8327
53029	Washington	Island	ypll_rate	4549
53031	Washington	Jefferson	ypll_rate	5583
53033	Washington	King	ypll_rate	4736
53035	Washington	Kitsap	ypll_rate	5786
53037	Washington	Kittitas	ypll_rate	4135
53039	Washington	Klickitat	ypll_rate	6888
53041	Washington	Lewis	ypll_rate	6713
53043	Washington	Lincoln	ypll_rate	8000
53045	Washington	Mason	ypll_rate	7114
53047	Washington	Okanogan	ypll_rate	8255
53049	Washington	Pacific	ypll_rate	9609
53051	Washington	Pend Oreille	ypll_rate	7850
53053	Washington	Pierce	ypll_rate	6718
53055	Washington	San Juan	ypll_rate	5088
53057	Washington	Skagit	ypll_rate	6097
53059	Washington	Skamania	ypll_rate	6963
53061	Washington	Snohomish	ypll_rate	5235
53063	Washington	Spokane	ypll_rate	6601
53065	Washington	Stevens	ypll_rate	7968
53067	Washington	Thurston	ypll_rate	5495
53069	Washington	Wahkiakum	ypll_rate	5645
53071	Washington	Walla Walla	ypll_rate	6148
53073	Washington	Whatcom	ypll_rate	5118
53075	Washington	Whitman	ypll_rate	4342
53077	Washington	Yakima	ypll_rate	7679
54001	West Virginia	Barbour	ypll_rate	8475
54003	West Virginia	Berkeley	ypll_rate	8260
54005	West Virginia	Boone	ypll_rate	12529
54007	West Virginia	Braxton	ypll_rate	8850
54009	West Virginia	Brooke	ypll_rate	8257
54011	West Virginia	Cabell	ypll_rate	9970
54013	West Virginia	Calhoun	ypll_rate	7732
54015	West Virginia	Clay	ypll_rate	10118
54017	West Virginia	Doddridge	ypll_rate	5856
54019	West Virginia	Fayette	ypll_rate	12349
54021	West Virginia	Gilmer	ypll_rate	7246
54023	West Virginia	Grant	ypll_rate	8599
54025	West Virginia	Greenbrier	ypll_rate	9267
54027	West Virginia	Hampshire	ypll_rate	7692
54029	West Virginia	Hancock	ypll_rate	8551
54031	West Virginia	Hardy	ypll_rate	9051
54033	West Virginia	Harrison	ypll_rate	9256
54035	West Virginia	Jackson	ypll_rate	8673
54037	West Virginia	Jefferson	ypll_rate	7397
54039	West Virginia	Kanawha	ypll_rate	10125
54041	West Virginia	Lewis	ypll_rate	10247
54043	West Virginia	Lincoln	ypll_rate	11882
54045	West Virginia	Logan	ypll_rate	12822
54047	West Virginia	McDowell	ypll_rate	17644
54049	West Virginia	Marion	ypll_rate	7934
54051	West Virginia	Marshall	ypll_rate	7837
54053	West Virginia	Mason	ypll_rate	10091
54055	West Virginia	Mercer	ypll_rate	12084
54057	West Virginia	Mineral	ypll_rate	8106
54059	West Virginia	Mingo	ypll_rate	14657
54061	West Virginia	Monongalia	ypll_rate	5761
54063	West Virginia	Monroe	ypll_rate	9531
54065	West Virginia	Morgan	ypll_rate	9287
54067	West Virginia	Nicholas	ypll_rate	10313
54069	West Virginia	Ohio	ypll_rate	8095
54071	West Virginia	Pendleton	ypll_rate	6832
54073	West Virginia	Pleasants	ypll_rate	6385
54075	West Virginia	Pocahontas	ypll_rate	10145
54077	West Virginia	Preston	ypll_rate	7926
54079	West Virginia	Putnam	ypll_rate	7626
54081	West Virginia	Raleigh	ypll_rate	10893
54083	West Virginia	Randolph	ypll_rate	8259
54085	West Virginia	Ritchie	ypll_rate	8070
54087	West Virginia	Roane	ypll_rate	8443
54089	West Virginia	Summers	ypll_rate	11496
54091	West Virginia	Taylor	ypll_rate	8896
54093	West Virginia	Tucker	ypll_rate	7714
54095	West Virginia	Tyler	ypll_rate	8701
54097	West Virginia	Upshur	ypll_rate	8086
54099	West Virginia	Wayne	ypll_rate	10094
54101	West Virginia	Webster	ypll_rate	10477
54103	West Virginia	Wetzel	ypll_rate	8568
54105	West Virginia	Wirt	ypll_rate	9844
54107	West Virginia	Wood	ypll_rate	7944
54109	West Virginia	Wyoming	ypll_rate	14864
55001	Wisconsin	Adams	ypll_rate	7413
55003	Wisconsin	Ashland	ypll_rate	6485
55005	Wisconsin	Barron	ypll_rate	5553
55007	Wisconsin	Bayfield	ypll_rate	6666
55009	Wisconsin	Brown	ypll_rate	4922
55011	Wisconsin	Buffalo	ypll_rate	5738
55013	Wisconsin	Burnett	ypll_rate	6821
55015	Wisconsin	Calumet	ypll_rate	4744
55017	Wisconsin	Chippewa	ypll_rate	5900
55019	Wisconsin	Clark	ypll_rate	6353
55021	Wisconsin	Columbia	ypll_rate	5853
55023	Wisconsin	Crawford	ypll_rate	6448
55025	Wisconsin	Dane	ypll_rate	4627
55027	Wisconsin	Dodge	ypll_rate	5941
55029	Wisconsin	Door	ypll_rate	4995
55031	Wisconsin	Douglas	ypll_rate	6423
55033	Wisconsin	Dunn	ypll_rate	5138
55035	Wisconsin	Eau Claire	ypll_rate	4773
55037	Wisconsin	Florence	ypll_rate	4678
55039	Wisconsin	Fond du Lac	ypll_rate	5359
55041	Wisconsin	Forest	ypll_rate	7717
55043	Wisconsin	Grant	ypll_rate	5450
55045	Wisconsin	Green	ypll_rate	5101
55047	Wisconsin	Green Lake	ypll_rate	7422
55049	Wisconsin	Iowa	ypll_rate	5760
55051	Wisconsin	Iron	ypll_rate	7257
55053	Wisconsin	Jackson	ypll_rate	6074
55055	Wisconsin	Jefferson	ypll_rate	5725
55057	Wisconsin	Juneau	ypll_rate	6722
55059	Wisconsin	Kenosha	ypll_rate	6676
55061	Wisconsin	Kewaunee	ypll_rate	3692
55063	Wisconsin	La Crosse	ypll_rate	5363
55065	Wisconsin	Lafayette	ypll_rate	6664
55067	Wisconsin	Langlade	ypll_rate	5795
55069	Wisconsin	Lincoln	ypll_rate	6590
55071	Wisconsin	Manitowoc	ypll_rate	5538
55073	Wisconsin	Marathon	ypll_rate	5310
55075	Wisconsin	Marinette	ypll_rate	6701
